id,candidatoId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,fecha
78333,18,5,1,5,1,1,3,1,5,3,5,5,5,5,1,1,3,5,5,5,5,5,5,5,1,1,5,2019-02-20T19:33:55.894187
78335,4,5,1,4,1,5,1,5,3,5,2,5,1,4,4,1,4,3,5,2,1,1,1,5,1,1,5,2019-02-20T19:33:58.115564
78338,9,3,1,1,1,1,5,5,5,5,5,1,1,5,5,5,5,1,5,5,3,1,1,3,1,1,5,2019-02-20T19:33:59.330088
78348,17,3,5,4,1,1,5,5,5,5,3,5,5,5,5,5,5,5,1,2,5,5,5,5,5,1,5,2019-02-20T19:34:09.996324
78352,4,3,4,2,4,5,4,3,2,4,3,4,3,5,3,2,4,3,5,2,1,1,5,5,1,1,3,2019-02-20T19:34:13.382529
78356,2,3,5,5,5,5,5,2,4,3,3,3,2,5,2,3,2,4,2,2,2,2,4,5,2,2,5,2019-02-20T19:34:26.248001
78358,17,4,5,1,2,4,5,5,5,5,3,4,4,5,2,4,4,4,2,3,5,5,3,4,1,3,4,2019-02-20T19:34:29.542772
78359,4,5,5,5,3,4,4,2,3,4,5,3,1,5,1,4,4,1,5,4,1,3,4,5,1,1,5,2019-02-20T19:34:31.418997
78360,4,3,4,4,5,5,4,1,3,5,3,1,1,4,1,3,3,1,4,1,1,3,5,3,1,1,4,2019-02-20T19:34:35.981562
78365,9,3,5,5,4,4,5,4,5,5,3,5,5,5,4,4,4,5,1,1,3,5,5,5,4,1,5,2019-02-20T19:34:39.132817
78374,16,1,5,5,1,3,5,3,5,1,5,5,5,5,1,3,5,5,1,5,1,3,5,5,5,3,5,2019-02-20T19:34:46.869529
78375,4,4,1,5,3,3,5,3,2,5,4,3,4,5,3,5,5,5,3,4,2,3,5,5,2,1,5,2019-02-20T19:34:46.926405
78380,10,5,5,3,3,1,5,3,5,3,3,3,5,5,3,5,5,5,1,5,5,3,5,3,5,5,5,2019-02-20T19:34:49.171483
78392,17,3,5,2,5,1,5,5,5,5,4,2,4,5,4,5,3,5,3,1,4,3,5,5,5,3,5,2019-02-20T19:34:59.637814
78394,9,4,1,1,1,2,5,2,5,4,4,4,2,5,5,3,2,5,1,2,5,5,5,5,5,5,5,2019-02-20T19:35:00.479259
78399,20,1,5,1,5,2,5,5,5,5,1,3,5,5,4,4,4,4,1,4,1,3,3,5,1,1,3,2019-02-20T19:35:04.253767
78403,3,2,3,4,4,2,2,4,2,4,5,4,4,5,3,3,1,1,5,2,1,2,1,5,1,1,5,2019-02-20T19:35:06.963997
78406,10,5,5,2,3,1,5,5,3,3,1,5,5,5,5,3,4,5,1,3,5,5,5,3,5,3,4,2019-02-20T19:35:08.613921
78407,17,5,5,3,5,1,5,5,3,3,3,3,5,5,3,5,5,5,3,5,5,5,5,5,5,1,5,2019-02-20T19:35:11.341345
78423,2,5,4,4,4,5,4,4,4,5,3,3,1,4,1,3,4,1,2,1,2,1,3,5,2,1,5,2019-02-20T19:35:21.738441
78425,17,3,5,5,5,5,5,2,4,4,5,2,2,5,5,2,5,1,5,2,3,1,1,5,1,1,5,2019-02-20T19:35:22.519105
78431,4,3,3,3,2,4,5,3,3,4,3,2,2,4,4,1,4,1,2,1,1,2,2,5,4,1,5,2019-02-20T19:35:25.146324
78435,2,3,5,3,4,4,5,1,3,5,4,1,2,5,2,1,4,1,4,2,1,4,5,5,1,1,5,2019-02-20T19:35:29.419829
78439,1,4,4,5,3,2,3,1,2,1,5,1,1,5,1,1,3,1,5,1,1,1,1,5,1,1,5,2019-02-20T19:35:36.572388
78444,18,4,3,4,4,5,4,3,1,4,3,2,1,4,3,2,2,5,4,2,3,4,5,4,3,3,4,2019-02-20T19:35:40.128638
78448,17,4,4,3,2,1,5,2,5,4,3,2,4,2,1,2,3,5,5,1,1,1,5,5,1,1,5,2019-02-20T19:35:42.219257
78451,19,2,2,5,2,1,2,1,4,2,5,1,1,5,1,1,3,1,3,1,1,2,3,5,2,1,5,2019-02-20T19:35:44.636295
78453,17,3,5,2,5,3,5,4,4,3,3,3,2,5,3,3,4,4,1,1,3,5,5,5,2,2,5,2019-02-20T19:35:45.357640
78454,9,4,5,3,5,5,5,4,3,3,3,4,5,5,3,5,5,3,1,1,1,3,5,5,1,1,5,2019-02-20T19:35:45.993475
78455,4,3,3,5,3,5,5,1,3,4,5,5,1,1,1,1,4,3,1,1,3,5,1,1,5,5,1,2019-02-20T19:35:46.917855
78459,4,3,4,5,4,3,5,3,4,4,2,5,1,3,2,1,1,3,1,4,5,3,4,5,5,3,4,2019-02-20T19:35:48.741836
78464,21,4,3,2,3,2,1,2,4,2,1,3,1,5,3,4,3,4,5,4,5,5,4,3,5,4,5,2019-02-20T19:35:52.958752
78469,17,4,4,4,2,4,5,5,2,5,4,4,2,5,4,3,5,5,2,2,5,5,3,4,3,2,3,2019-02-20T19:35:56.388817
78470,3,3,2,3,2,4,4,2,3,4,4,1,1,3,2,3,3,1,1,2,1,1,3,5,2,1,4,2019-02-20T19:35:57.011454
78474,10,1,5,1,1,1,1,5,5,4,5,5,5,5,5,2,5,5,1,5,5,5,5,3,5,5,5,2019-02-20T19:35:59.446706
78480,11,1,5,1,2,1,5,5,2,5,4,4,5,5,5,4,5,5,5,3,4,3,5,5,1,1,4,2019-02-20T19:36:03.624987
78484,9,3,3,1,1,1,3,3,5,3,4,5,3,5,1,5,5,3,1,3,1,1,5,5,3,1,5,2019-02-20T19:36:07.570573
78485,17,1,4,3,2,5,5,3,2,5,4,2,1,4,1,2,4,1,2,1,1,1,2,5,4,1,5,2019-02-20T19:36:07.040404
78490,21,1,5,5,5,1,5,5,5,5,5,5,5,5,3,5,5,5,1,3,3,5,5,5,5,1,5,2019-02-20T19:36:13.025111
78491,17,5,1,3,5,3,5,5,3,5,5,1,4,5,1,5,5,1,5,3,3,1,5,5,3,1,5,2019-02-20T19:36:13.120880
78492,4,2,4,5,1,5,4,4,5,5,4,5,1,5,3,3,4,1,4,1,1,1,1,5,1,1,5,2019-02-20T19:36:14.538331
78493,10,3,5,1,2,1,5,4,5,3,1,5,4,5,3,3,5,5,1,5,4,5,5,3,4,2,5,2019-02-20T19:36:14.828790
78498,3,5,5,4,1,3,5,5,3,4,5,5,2,3,2,4,3,1,3,2,1,2,5,5,2,1,3,2019-02-20T19:36:20.883245
78508,19,1,1,5,1,3,5,3,4,4,5,2,3,5,2,1,5,1,3,1,1,1,3,5,1,1,3,2019-02-20T19:36:35.846695
78510,4,4,3,5,1,5,5,3,2,4,4,5,1,4,1,1,4,1,5,1,1,1,1,5,1,1,4,2019-02-20T19:36:36.757574
78514,3,5,2,5,1,5,4,5,2,4,4,1,4,5,4,2,4,4,2,4,4,4,4,5,4,2,4,2019-02-20T19:36:38.534973
78518,4,3,1,5,1,5,4,1,1,3,5,4,1,4,2,1,4,1,3,1,3,5,5,5,1,1,5,2019-02-20T19:36:44.274550
78519,4,4,3,4,1,4,1,1,5,4,4,4,1,4,1,3,4,1,2,3,1,1,2,5,1,1,5,2019-02-20T19:36:44.395723
78520,4,3,4,5,3,5,4,2,2,2,2,4,5,4,2,1,4,4,3,2,5,4,4,5,1,1,5,2019-02-20T19:36:45.982186
78528,18,3,4,2,1,5,5,2,1,3,3,5,1,5,1,5,5,1,5,1,3,5,5,5,1,1,5,2019-02-20T19:36:52.990066
78537,17,4,5,3,1,1,5,5,5,3,3,4,5,4,4,5,4,4,2,2,5,4,5,4,5,2,5,2019-02-20T19:37:00.137245
78551,17,1,5,3,1,3,5,5,4,3,4,4,3,5,2,4,5,1,1,3,3,5,5,5,3,3,5,2019-02-20T19:37:16.580910
78552,4,2,1,4,3,4,4,3,4,4,4,4,2,4,2,3,4,2,5,3,3,3,3,5,1,1,4,2019-02-20T19:37:17.181563
78553,4,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2,1,2,1,2,3,4,5,4,3,2,2019-02-20T19:37:18.538988
78560,17,2,5,5,3,5,5,3,5,4,4,5,1,5,5,5,5,5,1,2,4,5,5,5,2,1,5,2019-02-20T19:37:23.560996
78561,17,4,5,2,4,5,5,3,4,5,3,1,1,4,1,3,3,4,2,1,2,4,4,5,1,1,5,2019-02-20T19:37:24.932204
78562,4,4,1,4,2,5,4,2,4,4,4,4,4,4,2,2,4,4,2,1,1,1,1,5,1,1,4,2019-02-20T19:37:25.601689
78564,3,1,4,5,1,4,4,1,4,3,4,1,1,5,1,1,4,1,5,1,2,2,5,5,1,1,5,2019-02-20T19:37:26.273596
78569,9,4,5,1,3,2,5,5,5,4,1,5,5,5,5,3,4,5,1,5,5,5,5,2,4,2,5,2019-02-20T19:37:30.084531
78570,9,2,2,1,3,5,3,3,3,4,1,5,5,1,3,3,3,5,2,1,1,1,1,2,2,1,1,2019-02-20T19:37:30.707375
78571,9,4,3,1,2,4,5,5,2,4,4,4,5,4,1,1,4,5,1,1,1,1,3,5,1,1,5,2019-02-20T19:37:30.704810
78587,2,3,1,5,1,5,2,3,3,3,3,3,1,3,4,1,5,3,3,4,1,1,1,5,1,1,3,2019-02-20T19:37:50.418440
78590,4,4,2,4,4,5,3,3,5,5,3,5,5,5,2,1,3,1,5,1,5,1,5,5,1,1,5,2019-02-20T19:37:52.181918
78592,16,1,5,5,1,3,5,5,5,3,5,5,5,5,1,1,5,5,1,5,1,3,5,3,5,3,5,2019-02-20T19:37:52.823691
78600,4,3,1,5,4,3,1,5,3,4,5,5,1,5,3,5,3,1,4,4,1,1,3,1,1,1,5,2019-02-20T19:38:01.578947
78617,9,4,5,1,2,1,3,3,4,4,5,5,5,5,5,5,1,5,3,4,5,5,5,2,5,1,4,2019-02-20T19:38:19.870267
78619,2,2,3,4,2,5,2,1,3,4,3,1,1,4,1,1,4,1,3,1,2,1,2,5,1,1,4,2019-02-20T19:38:20.885213
78621,16,3,3,5,1,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,1,5,3,5,2019-02-20T19:38:21.717232
78629,4,3,3,3,3,5,5,3,3,3,5,1,1,5,1,1,3,1,5,1,1,1,1,5,1,1,5,2019-02-20T19:38:26.200294
78634,21,3,5,1,4,5,5,5,3,2,5,1,5,5,3,1,2,1,2,1,1,1,1,5,1,1,5,2019-02-20T19:38:34.657794
78638,21,3,5,1,1,1,5,5,5,5,3,3,4,5,5,4,4,5,1,3,5,5,5,3,4,5,5,2019-02-20T19:38:41.891581
78640,20,1,3,4,1,5,5,5,5,5,5,5,5,5,5,3,3,5,1,5,5,3,5,3,5,1,5,2019-02-20T19:38:44.725991
78642,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-02-20T19:38:46.995982
78648,17,2,5,1,5,4,5,5,5,5,3,1,5,5,5,5,4,5,2,4,5,5,5,2,5,2,4,2019-02-20T19:38:52.963176
78664,9,3,5,1,1,1,5,5,5,1,3,5,5,4,5,1,5,5,1,4,5,5,5,3,5,5,5,2019-02-20T19:39:11.696150
78669,11,1,5,3,1,1,5,5,5,2,1,5,5,5,5,1,4,5,5,5,5,5,5,5,5,5,5,2019-02-20T19:39:14.148560
78682,2,3,2,1,2,3,2,2,3,3,1,1,1,2,4,1,2,1,5,1,1,1,1,5,2,1,5,2019-02-20T19:39:25.898772
78685,2,4,5,5,1,4,5,1,3,3,4,3,5,5,4,1,2,1,5,1,1,5,3,5,4,1,5,2019-02-20T19:39:30.262179
78688,17,4,3,2,1,1,5,4,5,5,3,4,5,5,3,5,4,5,1,5,5,3,3,4,5,5,5,2019-02-20T19:39:32.078257
78689,2,5,3,1,1,5,1,1,5,4,5,5,1,1,1,3,3,1,5,1,1,1,1,5,1,1,1,2019-02-20T19:39:32.348730
78697,3,2,1,5,3,5,5,3,3,4,4,3,4,4,3,1,5,1,4,3,1,1,1,5,1,1,4,2019-02-20T19:39:37.599797
78699,20,1,5,3,3,3,5,3,3,5,5,5,5,5,3,4,3,5,3,5,5,5,5,3,5,3,4,2019-02-20T19:39:38.554294
78701,9,2,2,1,1,4,4,4,2,4,2,4,3,4,3,1,4,5,2,4,3,4,4,4,2,2,4,2019-02-20T19:39:40.169846
78708,1,2,1,5,1,1,1,1,1,3,5,1,1,5,3,1,4,1,5,4,1,1,1,5,1,1,3,2019-02-20T19:39:45.260762
78717,17,5,5,1,1,3,1,5,5,5,1,5,3,5,4,4,4,5,3,3,1,1,1,5,1,1,5,2019-02-20T19:39:50.773357
78720,4,4,4,4,2,5,4,2,2,5,4,2,1,4,3,1,4,1,5,1,1,2,1,5,1,1,5,2019-02-20T19:39:53.048640
78732,9,5,5,1,3,4,5,4,3,4,4,1,4,5,3,4,2,4,1,2,5,5,5,5,5,4,4,2019-02-20T19:40:06.432457
78735,1,1,1,5,1,5,5,4,5,1,5,5,1,2,2,1,1,1,5,1,1,1,1,5,1,1,5,2019-02-20T19:40:11.830248
78736,16,2,5,3,4,1,5,4,5,4,3,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2019-02-20T19:40:12.499670
78738,3,2,2,3,3,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,1,4,3,5,2,1,3,2019-02-20T19:40:13.759938
78742,4,3,3,4,3,5,4,2,3,4,3,3,1,5,4,1,4,1,4,1,1,2,1,5,3,1,5,2019-02-20T19:40:17.367075
78743,19,4,3,5,2,3,4,1,1,2,2,1,1,2,1,1,3,1,3,1,1,1,1,5,1,1,5,2019-02-20T19:40:19.501526
78745,2,1,2,5,1,1,5,1,1,3,3,1,1,1,1,1,2,1,5,1,1,1,1,5,1,1,5,2019-02-20T19:40:19.728975
78754,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-02-20T19:40:26.218183
78762,17,4,4,2,3,4,3,3,2,4,2,2,1,4,2,3,4,2,3,3,3,3,2,5,2,2,4,2019-02-20T19:40:35.641174
78764,3,4,1,2,1,4,1,1,1,2,1,2,1,3,1,1,1,1,1,5,1,1,1,5,1,1,1,2019-02-20T19:40:37.298118
78765,17,3,4,1,3,2,5,4,3,3,1,2,1,5,2,4,3,5,1,3,5,5,5,5,5,3,5,2019-02-20T19:40:38.097554
78768,5,1,5,1,4,2,5,4,1,4,5,2,5,5,4,3,4,5,5,4,5,5,5,5,4,1,4,2019-02-20T19:40:39.422542
78771,6,2,5,4,2,4,4,4,4,4,5,4,1,5,1,4,4,2,2,3,1,2,1,5,3,3,5,2019-02-20T19:40:42.875046
78772,17,2,5,4,4,2,5,3,3,4,4,4,4,5,2,2,4,5,2,2,5,5,5,5,3,1,5,2019-02-20T19:40:43.460991
78779,17,3,5,1,5,1,5,5,5,3,1,4,5,5,4,3,4,5,2,3,3,5,5,5,5,1,4,2019-02-20T19:40:46.704308
78781,4,3,5,4,3,5,3,1,3,3,2,1,1,5,1,1,5,1,5,1,1,1,2,5,1,1,5,2019-02-20T19:40:47.495491
78782,17,4,5,3,4,4,5,4,4,5,3,5,2,4,3,3,3,4,1,3,3,4,2,4,3,2,5,2019-02-20T19:40:48.681650
78785,11,4,5,2,3,1,5,3,4,4,3,5,1,5,4,3,3,3,3,4,4,3,5,3,5,5,5,2019-02-20T19:40:51.376483
78789,18,3,3,3,3,4,4,3,3,3,3,3,3,4,3,3,3,4,2,3,2,3,3,4,3,3,5,2019-02-20T19:40:55.072760
78790,3,3,5,5,3,5,5,1,5,5,5,5,1,5,1,3,5,1,3,3,1,1,1,5,1,1,5,2019-02-20T19:40:55.238325
78792,17,2,5,3,5,3,5,5,3,5,3,1,1,5,3,1,4,3,3,1,3,1,3,5,3,1,5,2019-02-20T19:40:57.653148
78798,2,3,5,4,1,1,4,3,3,3,2,1,4,5,2,3,4,5,4,1,4,5,5,5,1,1,5,2019-02-20T19:41:07.394825
78808,23,4,5,1,5,5,5,3,5,4,2,1,4,4,4,1,2,4,1,3,1,3,5,5,2,1,5,2019-02-20T19:41:17.223766
78811,17,4,5,3,1,3,5,4,5,5,5,3,5,5,5,3,5,5,3,3,3,5,5,5,3,2,5,2019-02-20T19:41:20.041398
78815,4,2,3,2,1,5,3,3,4,4,4,1,1,3,3,1,4,1,3,3,1,3,3,3,1,1,4,2019-02-20T19:41:22.549277
78821,1,1,2,5,2,5,2,1,3,3,5,3,1,3,4,1,3,1,3,1,1,1,1,5,1,1,5,2019-02-20T19:41:29.290475
78823,17,1,4,4,1,3,5,1,2,5,3,3,1,5,4,1,5,5,1,1,3,4,3,5,1,1,5,2019-02-20T19:41:31.403735
78827,4,3,4,5,3,4,3,2,3,4,4,3,4,4,1,3,4,4,4,2,1,3,4,5,2,1,3,2019-02-20T19:41:34.569792
78829,2,2,4,4,2,5,2,3,2,4,3,2,1,4,1,1,4,1,3,1,2,3,2,5,1,1,5,2019-02-20T19:41:39.668345
78841,9,3,5,1,3,2,4,3,2,4,2,3,4,3,5,3,4,5,1,3,3,4,4,5,4,1,4,2019-02-20T19:41:51.390954
78842,16,1,5,5,1,5,5,5,5,5,1,5,1,5,3,5,5,1,3,3,3,3,5,5,1,1,5,2019-02-20T19:41:51.671645
78845,9,5,5,1,1,1,5,5,4,5,5,1,5,5,3,5,4,5,5,5,3,5,5,5,5,3,5,2019-02-20T19:41:54.378027
78847,4,3,5,5,1,5,5,1,2,3,4,1,1,5,1,5,5,1,5,1,1,1,1,5,1,1,5,2019-02-20T19:41:57.271303
78853,10,1,3,3,1,3,5,1,5,4,3,1,3,5,4,1,4,5,3,1,1,3,1,5,3,1,5,2019-02-20T19:42:01.181401
78855,3,3,1,4,1,4,3,2,2,4,2,2,1,3,1,2,3,1,3,1,1,1,1,5,1,1,5,2019-02-20T19:42:02.999566
78860,4,2,4,3,4,4,2,2,4,2,2,2,2,1,3,2,3,1,4,4,4,3,2,5,5,5,4,2019-02-20T19:42:09.972444
78862,1,2,2,5,2,3,1,1,2,1,2,1,1,5,1,1,5,1,2,1,1,1,5,1,1,1,5,2019-02-20T19:42:13.512064
78863,16,5,3,2,2,3,5,5,4,3,3,3,1,5,4,1,3,5,1,5,3,5,1,5,5,1,5,2019-02-20T19:42:15.188122
78866,9,5,5,2,4,1,5,5,5,5,3,5,5,5,5,4,5,5,4,5,5,4,5,5,5,1,3,2019-02-20T19:42:20.025806
78867,16,3,2,2,3,4,5,4,3,4,5,4,4,4,4,3,4,5,1,3,3,4,3,4,3,2,5,2019-02-20T19:42:20.657586
78868,21,4,5,5,2,4,1,1,5,4,4,5,3,5,2,4,5,4,5,3,5,5,4,4,1,4,4,2019-02-20T19:42:20.943147
78869,8,4,5,1,5,2,5,4,5,5,5,3,1,5,4,4,3,4,4,4,5,5,5,2,5,5,5,2019-02-20T19:42:21.101490
78872,4,3,4,4,4,5,5,3,3,3,3,3,1,5,1,3,3,2,5,1,1,1,1,5,3,1,3,2019-02-20T19:42:22.993660
78878,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-02-20T19:42:26.659690
78880,9,4,5,1,1,2,5,5,5,4,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,1,5,2019-02-20T19:42:28.126189
78892,4,3,3,4,3,5,4,3,1,4,5,5,3,5,1,2,3,1,3,3,3,5,5,3,2,1,3,2019-02-20T19:42:38.037612
78893,4,3,5,4,5,2,5,5,2,5,4,1,2,5,2,2,3,5,2,1,3,2,5,5,3,1,5,2019-02-20T19:42:39.746367
78894,3,5,1,5,1,5,4,4,5,3,5,5,4,5,5,3,5,5,2,2,1,1,5,5,1,1,4,2019-02-20T19:42:40.107164
78895,3,5,5,3,2,1,5,3,3,2,5,1,3,5,1,1,1,5,1,4,5,5,5,5,2,1,3,2019-02-20T19:42:41.557239
78897,3,4,5,3,1,3,5,3,3,3,4,2,1,4,2,4,3,4,5,1,1,5,5,5,1,1,4,2019-02-20T19:42:41.763170
78902,17,4,4,4,3,1,5,5,5,5,4,1,3,5,5,5,3,5,1,2,4,5,5,5,5,5,5,2019-02-20T19:42:47.799343
78911,4,3,5,4,1,3,3,3,4,4,3,2,1,4,1,1,4,2,1,3,1,1,4,5,1,1,4,2019-02-20T19:42:54.585952
78920,2,1,5,3,2,4,5,1,1,4,5,1,1,5,1,1,5,1,5,1,1,4,4,5,2,1,5,2019-02-20T19:43:04.226157
78931,9,4,5,3,3,5,5,5,3,4,3,3,5,5,4,5,5,3,1,1,1,3,5,5,1,1,4,2019-02-20T19:43:15.871286
78936,17,3,5,4,2,5,5,3,2,2,4,2,2,4,3,2,4,4,3,2,1,5,5,5,1,1,5,2019-02-20T19:43:18.415291
78941,1,5,2,3,5,2,3,2,4,5,4,2,4,4,3,1,5,5,1,3,1,5,5,3,3,3,5,2019-02-20T19:43:22.162026
78947,4,2,2,5,5,5,3,5,3,1,5,5,5,4,1,1,3,1,1,3,1,4,5,5,1,1,3,2019-02-20T19:43:28.367156
78955,9,4,5,2,4,1,5,4,5,4,2,5,1,5,4,5,1,5,1,3,5,5,5,5,5,5,5,2019-02-20T19:43:37.166450
78960,16,3,5,3,3,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,3,5,1,5,2019-02-20T19:43:40.137629
78964,1,2,5,3,1,3,4,4,3,4,4,5,4,5,5,4,3,4,3,4,2,5,5,5,4,1,3,2019-02-20T19:43:42.632285
78969,6,1,5,5,1,2,2,5,5,4,5,5,1,5,2,5,4,3,3,3,2,1,1,5,1,1,5,2019-02-20T19:43:48.414276
78971,4,2,3,5,2,5,4,2,4,4,3,3,1,4,1,1,4,2,4,1,1,1,1,5,2,1,5,2019-02-20T19:43:53.360450
78973,4,4,1,5,1,5,1,4,1,5,5,5,1,4,1,1,1,1,5,1,1,1,1,5,1,1,5,2019-02-20T19:43:54.968695
78977,16,4,5,2,1,4,5,4,4,4,4,5,2,5,1,4,5,5,2,5,4,5,5,5,5,1,5,2019-02-20T19:44:00.437450
78987,17,4,5,3,3,4,5,4,4,4,3,5,4,5,2,3,3,5,3,5,4,5,5,5,3,1,5,2019-02-20T19:44:13.715213
78992,3,4,2,3,2,5,5,3,5,3,4,1,1,4,1,3,4,1,4,3,1,2,1,5,1,1,4,2019-02-20T19:44:19.923889
78993,1,3,4,2,1,5,1,1,5,4,5,2,4,5,1,4,5,5,4,1,1,1,1,5,4,1,5,2019-02-20T19:44:19.989497
78994,3,2,2,4,2,3,2,1,2,3,4,1,1,5,1,1,5,1,4,2,1,1,1,5,1,1,5,2019-02-20T19:44:20.740466
78995,3,2,3,4,1,4,2,1,2,2,1,1,1,1,1,1,3,1,5,1,1,1,1,5,1,1,5,2019-02-20T19:44:21.529468
78998,3,3,2,5,4,5,1,1,4,4,2,3,1,4,1,1,4,1,5,1,1,1,2,5,1,1,5,2019-02-20T19:44:26.100424
78999,17,3,4,4,2,3,3,3,2,4,4,2,1,3,1,2,4,2,2,2,1,1,1,5,1,1,5,2019-02-20T19:44:26.235072
79000,3,3,2,4,2,4,5,4,3,4,5,5,5,5,5,4,3,2,3,2,1,4,1,5,1,1,5,2019-02-20T19:44:27.382442
79006,17,3,5,3,3,3,5,5,5,5,5,5,3,5,3,3,5,5,3,5,5,5,3,5,3,3,5,2019-02-20T19:44:29.954503
79007,11,3,5,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,1,5,5,5,1,5,5,3,2019-02-20T19:44:31.470341
79016,2,3,5,5,2,5,4,3,1,5,2,1,1,4,1,3,3,1,5,2,1,1,4,5,1,1,5,2019-02-20T19:44:36.224602
79017,10,3,4,4,3,1,2,2,4,4,3,5,5,5,5,5,5,5,1,4,3,4,4,4,2,2,4,2019-02-20T19:44:39.006083
79023,4,3,1,5,2,4,2,1,4,4,4,4,2,4,1,1,4,3,3,2,1,1,1,5,4,1,5,2019-02-20T19:44:41.875077
79026,9,1,5,1,2,1,5,5,4,3,4,3,5,5,4,5,5,5,1,5,3,5,5,5,5,1,5,2019-02-20T19:44:45.869948
79033,18,3,5,1,4,3,5,4,5,4,4,2,5,4,4,4,5,3,2,4,5,5,5,5,5,1,5,2019-02-20T19:44:56.441090
79038,3,5,5,5,1,5,3,5,4,5,3,5,5,5,3,5,5,5,1,1,1,5,5,5,1,1,3,2019-02-20T19:44:52.063193
79039,11,1,1,1,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,3,2019-02-20T19:44:59.203048
79040,17,4,5,2,3,3,5,5,4,5,3,2,3,4,4,4,4,4,1,1,1,3,1,5,1,1,5,2019-02-20T19:45:00.883566
79041,18,4,5,2,4,4,5,3,4,4,4,4,2,5,4,3,3,1,1,2,2,4,1,5,5,1,4,2019-02-20T19:45:01.055953
79043,16,1,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,3,3,5,3,5,1,3,2019-02-20T19:45:02.387817
79044,3,4,3,5,1,5,4,3,2,5,4,2,4,4,1,3,4,4,5,3,2,4,5,5,2,2,4,2019-02-20T19:45:04.324269
79045,9,5,5,2,4,3,5,5,4,4,3,4,4,4,3,4,3,3,1,3,3,3,5,4,3,1,5,2019-02-20T19:45:04.967752
79049,21,2,4,5,4,5,5,1,2,4,4,5,2,5,1,1,4,1,4,1,1,2,1,5,2,1,5,2019-02-20T19:45:07.545344
79050,17,3,1,1,5,1,5,5,5,5,1,3,3,5,2,5,3,5,3,1,3,3,2,5,2,2,5,2019-02-20T19:45:06.426721
79053,6,1,5,1,1,1,5,5,5,5,5,1,5,5,5,5,5,5,1,2,5,5,5,4,5,1,5,2019-02-20T19:45:11.068192
79055,20,3,5,3,1,5,5,3,5,5,5,5,5,5,3,3,1,5,1,5,5,5,5,1,5,5,3,2019-02-20T19:45:12.194504
79059,4,4,3,5,1,5,4,3,4,3,2,1,2,3,3,2,4,2,5,1,1,5,5,5,1,1,5,2019-02-20T19:45:14.766119
79062,4,3,3,4,4,5,4,5,5,4,5,5,4,4,2,2,3,4,1,5,1,2,2,5,1,1,2,2019-02-20T19:45:18.418999
79066,4,3,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,5,1,1,5,2019-02-20T19:45:21.772814
79069,9,5,5,4,1,5,5,4,5,5,5,5,3,4,4,3,4,5,4,3,3,4,2,5,1,1,4,2019-02-20T19:45:23.865767
79084,17,4,5,2,5,3,5,5,4,5,3,4,5,5,5,4,3,5,1,2,3,3,5,3,3,3,5,2019-02-20T19:45:35.808218
79085,17,5,5,2,5,1,5,5,5,5,2,5,4,5,4,4,4,5,2,3,4,5,5,5,5,5,5,2019-02-20T19:45:37.471699
79091,4,2,4,4,2,3,2,1,2,4,5,1,1,5,1,4,5,1,5,2,1,1,1,5,1,1,5,2019-02-20T19:45:40.963824
79095,17,3,2,2,2,3,5,4,3,4,2,3,3,4,2,3,4,2,3,2,2,2,4,5,1,1,2,2019-02-20T19:45:43.398770
79100,3,3,1,5,1,5,1,1,3,3,5,5,1,5,1,1,5,1,5,1,1,1,1,5,1,1,5,2019-02-20T19:45:46.458972
79101,16,5,5,2,5,4,5,5,5,3,5,5,4,5,2,5,4,5,3,3,3,5,5,5,3,1,5,2019-02-20T19:45:47.086826
79104,8,3,4,1,3,2,5,4,4,5,3,2,1,4,2,4,3,1,3,2,5,5,5,1,5,5,4,2019-02-20T19:45:49.722959
79107,16,4,5,4,4,2,5,4,2,4,5,2,1,5,1,2,3,5,1,4,5,3,2,5,2,3,5,2019-02-20T19:45:50.898727
79108,11,3,4,3,2,2,4,3,4,4,5,4,5,4,4,4,4,3,2,2,4,4,3,3,5,1,4,2019-02-20T19:45:51.141131
79112,17,4,5,2,2,2,5,5,5,4,2,1,2,5,1,3,4,3,2,2,2,5,5,5,2,1,5,2019-02-20T19:45:59.673310
